asset_id,asset_type,domain,metric,value,value_text,unit,data_as_of,retrieved_at,source,source_priority,confidence_pct,data_quality_pct,calculation_method,source_url
XRP,crypto,tecnico,atr14,0.041595,,EUR,2026-05-24,2026-09-04T15:50:42Z,Coinbase,2,,,engine/technical/README.md,
XRP,crypto,tecnico,atr14,0.039931,,EUR,2026-05-25,2026-09-04T15:50:42Z,Coinbase,2,,,engine/technical/README.md,
XRP,crypto,tecnico,atr14,0.039472,,EUR,2026-05-26,2026-09-04T15:50:42Z,Coinbase,2,,,engine/technical/README.md,
XRP,crypto,tecnico,atr14,0.038995,,EUR,2026-05-27,2026-09-04T15:50:42Z,Coinbase,2,,,engine/technical/README.md,
XRP,crypto,tecnico,atr14,0.04011,,EUR,2026-05-28,2026-09-04T15:50:42Z,Coinbase,2,,,engine/technical/README.md,
XRP,crypto,tecnico,atr14,0.039423,,EUR,2026-05-29,2026-09-04T15:50:42Z,Coinbase,2,,,engine/technical/README.md,
XRP,crypto,tecnico,atr14,0.038886,,EUR,2026-05-30,2026-09-04T15:50:42Z,Coinbase,2,,,engine/technical/README.md,
XRP,crypto,tecnico,atr14,0.037751,,EUR,2026-05-31,2026-09-04T15:50:42Z,Coinbase,2,,,engine/technical/README.md,
XRP,crypto,tecnico,atr14,0.038598,,EUR,2026-06-01,2026-09-04T15:50:42Z,Coinbase,2,,,engine/technical/README.md,
XRP,crypto,tecnico,atr14,0.041962,,EUR,2026-06-02,2026-09-04T15:50:42Z,Coinbase,2,,,engine/technical/README.md,
XRP,crypto,tecnico,atr14,0.042636,,EUR,2026-06-03,2026-09-04T15:50:42Z,Coinbase,2,,,engine/technical/README.md,
XRP,crypto,tecnico,atr14,0.044055,,EUR,2026-06-04,2026-09-04T15:50:42Z,Coinbase,2,,,engine/technical/README.md,
XRP,crypto,tecnico,atr14,0.046801,,EUR,2026-06-05,2026-09-04T15:50:42Z,Coinbase,2,,,engine/technical/README.md,
